Category,Country,Year Month,Index (2015 = 100),code
All-items HICP,Germany,2005M11,85.7,12
All-items HICP,Germany,2005M12,86.6,12
All-items HICP,Germany,2006M01,86.1,12
All-items HICP,Germany,2006M02,86.4,12
All-items HICP,Germany,2006M03,86.5,12
All-items HICP,Germany,2006M04,86.8,12
All-items HICP,Germany,2006M05,87.0,12
All-items HICP,Germany,2006M06,87.1,12
All-items HICP,Germany,2006M07,87.5,12
All-items HICP,Germany,2006M08,87.4,12
All-items HICP,Germany,2006M09,87.0,12
All-items HICP,Germany,2006M10,87.1,12
All-items HICP,Germany,2006M11,87.0,12
All-items HICP,Germany,2006M12,87.8,12
All-items HICP,Germany,2007M01,87.6,12
All-items HICP,Germany,2007M02,88.0,12
All-items HICP,Germany,2007M03,88.2,12
All-items HICP,Germany,2007M04,88.6,12
All-items HICP,Germany,2007M05,88.7,12
All-items HICP,Germany,2007M06,88.8,12
All-items HICP,Germany,2007M07,89.3,12
All-items HICP,Germany,2007M08,89.1,12
All-items HICP,Germany,2007M09,89.3,12
All-items HICP,Germany,2007M10,89.4,12
All-items HICP,Germany,2007M11,89.9,12
All-items HICP,Germany,2007M12,90.5,12
All-items HICP,Germany,2008M01,90.2,12
All-items HICP,Germany,2008M02,90.6,12
All-items HICP,Germany,2008M03,91.1,12
All-items HICP,Germany,2008M04,90.9,12
All-items HICP,Germany,2008M05,91.5,12
All-items HICP,Germany,2008M06,91.8,12
All-items HICP,Germany,2008M07,92.3,12
All-items HICP,Germany,2008M08,92.0,12
All-items HICP,Germany,2008M09,92.0,12
All-items HICP,Germany,2008M10,91.7,12
All-items HICP,Germany,2008M11,91.2,12
All-items HICP,Germany,2008M12,91.5,12
All-items HICP,Germany,2009M01,91.1,12
All-items HICP,Germany,2009M02,91.6,12
All-items HICP,Germany,2009M03,91.4,12
All-items HICP,Germany,2009M04,91.5,12
All-items HICP,Germany,2009M05,91.4,12
All-items HICP,Germany,2009M06,91.8,12
All-items HICP,Germany,2009M07,91.7,12
All-items HICP,Germany,2009M08,92.0,12
All-items HICP,Germany,2009M09,91.6,12
All-items HICP,Germany,2009M10,91.6,12
All-items HICP,Germany,2009M11,91.5,12
All-items HICP,Germany,2009M12,92.3,12
All-items HICP,Germany,2010M01,91.7,12
All-items HICP,Germany,2010M02,92.0,12
All-items HICP,Germany,2010M03,92.5,12
All-items HICP,Germany,2010M04,92.4,12
All-items HICP,Germany,2010M05,92.5,12
All-items HICP,Germany,2010M06,92.6,12
All-items HICP,Germany,2010M07,92.8,12
All-items HICP,Germany,2010M08,92.9,12
All-items HICP,Germany,2010M09,92.7,12
All-items HICP,Germany,2010M10,92.8,12
All-items HICP,Germany,2010M11,92.9,12
All-items HICP,Germany,2010M12,94.0,12
All-items HICP,Germany,2011M01,93.5,12
All-items HICP,Germany,2011M02,94.1,12
All-items HICP,Germany,2011M03,94.7,12
All-items HICP,Germany,2011M04,94.9,12
All-items HICP,Germany,2011M05,94.8,12
All-items HICP,Germany,2011M06,94.8,12
All-items HICP,Germany,2011M07,95.2,12
All-items HICP,Germany,2011M08,95.2,12
All-items HICP,Germany,2011M09,95.3,12
All-items HICP,Germany,2011M10,95.4,12
All-items HICP,Germany,2011M11,95.4,12
All-items HICP,Germany,2011M12,96.1,12
All-items HICP,Germany,2012M01,95.7,12
All-items HICP,Germany,2012M02,96.5,12
All-items HICP,Germany,2012M03,96.9,12
All-items HICP,Germany,2012M04,97.0,12
All-items HICP,Germany,2012M05,96.8,12
All-items HICP,Germany,2012M06,96.6,12
All-items HICP,Germany,2012M07,97.0,12
All-items HICP,Germany,2012M08,97.4,12
All-items HICP,Germany,2012M09,97.4,12
All-items HICP,Germany,2012M10,97.4,12
All-items HICP,Germany,2012M11,97.2,12
All-items HICP,Germany,2012M12,98.1,12
All-items HICP,Germany,2013M01,97.5,12
All-items HICP,Germany,2013M02,98.2,12
All-items HICP,Germany,2013M03,98.7,12
All-items HICP,Germany,2013M04,98.1,12
All-items HICP,Germany,2013M05,98.3,12
All-items HICP,Germany,2013M06,98.5,12
All-items HICP,Germany,2013M07,98.9,12
All-items HICP,Germany,2013M08,98.9,12
All-items HICP,Germany,2013M09,98.9,12
All-items HICP,Germany,2013M10,98.6,12
All-items HICP,Germany,2013M11,98.8,12
All-items HICP,Germany,2013M12,99.3,12
All-items HICP,Germany,2014M01,98.6,12
All-items HICP,Germany,2014M02,99.2,12
All-items HICP,Germany,2014M03,99.4,12
All-items HICP,Germany,2014M04,99.2,12
All-items HICP,Germany,2014M05,99.0,12
All-items HICP,Germany,2014M06,99.4,12
All-items HICP,Germany,2014M07,99.6,12
All-items HICP,Germany,2014M08,99.7,12
All-items HICP,Germany,2014M09,99.7,12
All-items HICP,Germany,2014M10,99.3,12
All-items HICP,Germany,2014M11,99.3,12
All-items HICP,Germany,2014M12,99.4,12
All-items HICP,Germany,2015M01,98.1,12
All-items HICP,Germany,2015M02,99.0,12
All-items HICP,Germany,2015M03,99.7,12
All-items HICP,Germany,2015M04,100.2,12
All-items HICP,Germany,2015M05,100.6,12
All-items HICP,Germany,2015M06,100.5,12
All-items HICP,Germany,2015M07,100.9,12
All-items HICP,Germany,2015M08,100.8,12
All-items HICP,Germany,2015M09,100.5,12
All-items HICP,Germany,2015M10,100.5,12
All-items HICP,Germany,2015M11,99.5,12
All-items HICP,Germany,2015M12,99.6,12
All-items HICP,Germany,2016M01,98.5,12
All-items HICP,Germany,2016M02,98.9,12
All-items HICP,Germany,2016M03,99.8,12
All-items HICP,Germany,2016M04,99.9,12
All-items HICP,Germany,2016M05,100.5,12
All-items HICP,Germany,2016M06,100.6,12
All-items HICP,Germany,2016M07,101.2,12
All-items HICP,Germany,2016M08,101.1,12
All-items HICP,Germany,2016M09,101.1,12
All-items HICP,Germany,2016M10,101.2,12
All-items HICP,Germany,2016M11,100.3,12
All-items HICP,Germany,2016M12,101.2,12
All-items HICP,Germany,2017M01,100.2,12
All-items HICP,Germany,2017M02,101.0,12
All-items HICP,Germany,2017M03,101.3,12
All-items HICP,Germany,2017M04,101.9,12
All-items HICP,Germany,2017M05,101.8,12
All-items HICP,Germany,2017M06,102.3,12
All-items HICP,Germany,2017M07,102.9,12
All-items HICP,Germany,2017M08,103.0,12
All-items HICP,Germany,2017M09,103.0,12
All-items HICP,Germany,2017M10,102.7,12
All-items HICP,Germany,2017M11,102.0,12
All-items HICP,Germany,2017M12,102.7,12
All-items HICP,Germany,2018M01,101.7,12
All-items HICP,Germany,2018M02,102.2,12
All-items HICP,Germany,2018M03,103.0,12
All-items HICP,Germany,2018M04,103.2,12
All-items HICP,Germany,2018M05,104.3,12
All-items HICP,Germany,2018M06,104.4,12
All-items HICP,Germany,2018M07,105.2,12
All-items HICP,Germany,2018M08,105.2,12
All-items HICP,Germany,2018M09,105.3,12
All-items HICP,Germany,2018M10,105.4,12
All-items HICP,Germany,2018M11,104.2,12
All-items HICP,Germany,2018M12,104.4,12
All-items HICP,Germany,2019M01,103.4,12
All-items HICP,Germany,2019M02,103.9,12
All-items HICP,Germany,2019M03,104.4,12
All-items HICP,Germany,2019M04,105.4,12
All-items HICP,Germany,2019M05,105.7,12
All-items HICP,Germany,2019M06,106.0,12
All-items HICP,Germany,2019M07,106.4,12
All-items HICP,Germany,2019M08,106.3,12
All-items HICP,Germany,2019M09,106.2,12
All-items HICP,Germany,2019M10,106.3,12
All-items HICP,Germany,2019M11,105.4,12
All-items HICP,Germany,2019M12,106.0,12
All-items HICP,Germany,2020M01,105.1,12
All-items HICP,Germany,2020M02,105.7,12
All-items HICP,Germany,2020M03,105.8,12
All-items HICP,Germany,2020M04,106.2,12
All-items HICP,Germany,2020M05,106.2,12
All-items HICP,Germany,2020M06,106.9,12
All-items HICP,Germany,2020M07,106.4,12
All-items HICP,Germany,2020M08,106.2,12
All-items HICP,Greece,2000M01,69.4,13
All-items HICP,Greece,2000M02,69.1,13
All-items HICP,Greece,2000M03,70.88,13
All-items HICP,Greece,2000M04,71.3,13
All-items HICP,Greece,2000M05,71.49,13
All-items HICP,Greece,2000M06,71.06,13
All-items HICP,Greece,2000M07,69.83,13
All-items HICP,Greece,2000M08,69.96,13
All-items HICP,Greece,2000M09,71.43,13
All-items HICP,Greece,2000M10,72.22,13
All-items HICP,Greece,2000M11,72.53,13
All-items HICP,Greece,2000M12,72.9,13
All-items HICP,Greece,2001M01,71.61,13
All-items HICP,Greece,2001M02,71.46,13
All-items HICP,Greece,2001M03,73.13,13
All-items HICP,Greece,2001M04,73.94,13
All-items HICP,Greece,2001M05,74.31,13
All-items HICP,Greece,2001M06,74.24,13
All-items HICP,Greece,2001M07,72.75,13
All-items HICP,Greece,2001M08,72.76,13
All-items HICP,Greece,2001M09,74.3,13
All-items HICP,Greece,2001M10,74.53,13
All-items HICP,Greece,2001M11,74.63,13
All-items HICP,Greece,2001M12,75.47,13
All-items HICP,Greece,2002M01,75.03,13
All-items HICP,Greece,2002M02,74.16,13
All-items HICP,Greece,2002M03,76.31,13
All-items HICP,Greece,2002M04,76.96,13
All-items HICP,Greece,2002M05,77.13,13
All-items HICP,Greece,2002M06,76.92,13
All-items HICP,Greece,2002M07,75.4,13
All-items HICP,Greece,2002M08,75.55,13
All-items HICP,Greece,2002M09,77.12,13
All-items HICP,Greece,2002M10,77.53,13
All-items HICP,Greece,2002M11,77.54,13
All-items HICP,Greece,2002M12,78.11,13
All-items HICP,Greece,2003M01,77.51,13
All-items HICP,Greece,2003M02,77.32,13
All-items HICP,Greece,2003M03,79.29,13
All-items HICP,Greece,2003M04,79.47,13
All-items HICP,Greece,2003M05,79.82,13
All-items HICP,Greece,2003M06,79.73,13
All-items HICP,Greece,2003M07,78.03,13
All-items HICP,Greece,2003M08,78.03,13
All-items HICP,Greece,2003M09,79.65,13
All-items HICP,Greece,2003M10,79.95,13
All-items HICP,Greece,2003M11,80.09,13
All-items HICP,Greece,2003M12,80.53,13
All-items HICP,Greece,2004M01,79.86,13
All-items HICP,Greece,2004M02,79.36,13
All-items HICP,Greece,2004M03,81.62,13
All-items HICP,Greece,2004M04,81.91,13
All-items HICP,Greece,2004M05,82.26,13
All-items HICP,Greece,2004M06,82.09,13
All-items HICP,Greece,2004M07,80.49,13
All-items HICP,Greece,2004M08,80.25,13
All-items HICP,Greece,2004M09,81.99,13
All-items HICP,Greece,2004M10,82.59,13
All-items HICP,Greece,2004M11,82.62,13
All-items HICP,Greece,2004M12,83.05,13
All-items HICP,Greece,2005M01,83.25,13
All-items HICP,Greece,2005M02,81.85,13
All-items HICP,Greece,2005M03,83.94,13
All-items HICP,Greece,2005M04,84.6,13
All-items HICP,Greece,2005M05,84.89,13
All-items HICP,Greece,2005M06,84.72,13
All-items HICP,Greece,2005M07,83.6,13
All-items HICP,Greece,2005M08,83.13,13
All-items HICP,Greece,2005M09,85.12,13
All-items HICP,Greece,2005M10,85.66,13
All-items HICP,Greece,2005M11,85.47,13
All-items HICP,Greece,2005M12,85.96,13
All-items HICP,Greece,2006M01,85.76,13
All-items HICP,Greece,2006M02,84.41,13
All-items HICP,Greece,2006M03,86.73,13
All-items HICP,Greece,2006M04,87.59,13
All-items HICP,Greece,2006M05,87.69,13
All-items HICP,Greece,2006M06,87.64,13
All-items HICP,Greece,2006M07,86.9,13
All-items HICP,Greece,2006M08,86.0,13
All-items HICP,Greece,2006M09,87.76,13
All-items HICP,Greece,2006M10,88.34,13
All-items HICP,Greece,2006M11,88.2,13
All-items HICP,Greece,2006M12,88.71,13
All-items HICP,Greece,2007M01,88.36,13
All-items HICP,Greece,2007M02,86.97,13
All-items HICP,Greece,2007M03,89.13,13
All-items HICP,Greece,2007M04,89.83,13
All-items HICP,Greece,2007M05,89.99,13
All-items HICP,Greece,2007M06,89.95,13
All-items HICP,Greece,2007M07,89.27,13
All-items HICP,Greece,2007M08,88.36,13
All-items HICP,Greece,2007M09,90.35,13
All-items HICP,Greece,2007M10,90.98,13
All-items HICP,Greece,2007M11,91.67,13
All-items HICP,Greece,2007M12,92.13,13
All-items HICP,Greece,2008M01,91.82,13
All-items HICP,Greece,2008M02,90.93,13
All-items HICP,Greece,2008M03,93.03,13
All-items HICP,Greece,2008M04,93.8,13
All-items HICP,Greece,2008M05,94.44,13
All-items HICP,Greece,2008M06,94.39,13
All-items HICP,Greece,2008M07,93.68,13
All-items HICP,Greece,2008M08,92.63,13
All-items HICP,Greece,2008M09,94.61,13
All-items HICP,Greece,2008M10,94.64,13
All-items HICP,Greece,2008M11,94.43,13
All-items HICP,Greece,2008M12,94.15,13
All-items HICP,Greece,2009M01,93.64,13
All-items HICP,Greece,2009M02,92.59,13
All-items HICP,Greece,2009M03,94.45,13
All-items HICP,Greece,2009M04,94.87,13
All-items HICP,Greece,2009M05,95.11,13
All-items HICP,Greece,2009M06,95.04,13
All-items HICP,Greece,2009M07,94.34,13
All-items HICP,Greece,2009M08,93.54,13
All-items HICP,Greece,2009M09,95.31,13
All-items HICP,Greece,2009M10,95.81,13
All-items HICP,Greece,2009M11,96.42,13
All-items HICP,Greece,2009M12,96.55,13
All-items HICP,Greece,2010M01,95.82,13
All-items HICP,Greece,2010M02,95.24,13
All-items HICP,Greece,2010M03,98.16,13
All-items HICP,Greece,2010M04,99.38,13
All-items HICP,Greece,2010M05,100.15,13
All-items HICP,Greece,2010M06,99.98,13
All-items HICP,Greece,2010M07,99.55,13
All-items HICP,Greece,2010M08,98.81,13
All-items HICP,Greece,2010M09,100.7,13
All-items HICP,Greece,2010M10,100.83,13
All-items HICP,Greece,2010M11,101.04,13
All-items HICP,Greece,2010M12,101.53,13
All-items HICP,Greece,2011M01,100.53,13
All-items HICP,Greece,2011M02,99.19,13
All-items HICP,Greece,2011M03,102.38,13
All-items HICP,Greece,2011M04,103.05,13
All-items HICP,Greece,2011M05,103.28,13
All-items HICP,Greece,2011M06,103.07,13
All-items HICP,Greece,2011M07,101.65,13
All-items HICP,Greece,2011M08,100.21,13
All-items HICP,Greece,2011M09,103.61,13
All-items HICP,Greece,2011M10,103.71,13
All-items HICP,Greece,2011M11,103.91,13
All-items HICP,Greece,2011M12,103.74,13
All-items HICP,Greece,2012M01,102.6,13
All-items HICP,Greece,2012M02,100.85,13
All-items HICP,Greece,2012M03,103.76,13
All-items HICP,Greece,2012M04,104.62,13
All-items HICP,Greece,2012M05,104.25,13
All-items HICP,Greece,2012M06,104.05,13
All-items HICP,Greece,2012M07,102.57,13
All-items HICP,Greece,2012M08,101.36,13
All-items HICP,Greece,2012M09,103.9,13
All-items HICP,Greece,2012M10,104.67,13
All-items HICP,Greece,2012M11,104.34,13
All-items HICP,Greece,2012M12,104.07,13
All-items HICP,Greece,2013M01,102.65,13
All-items HICP,Greece,2013M02,100.99,13
All-items HICP,Greece,2013M03,103.51,13
All-items HICP,Greece,2013M04,104.0,13
All-items HICP,Greece,2013M05,103.95,13
All-items HICP,Greece,2013M06,103.79,13
All-items HICP,Greece,2013M07,102.09,13
All-items HICP,Greece,2013M08,100.38,13
All-items HICP,Greece,2013M09,102.85,13
All-items HICP,Greece,2013M10,102.69,13
All-items HICP,Greece,2013M11,101.36,13
All-items HICP,Greece,2013M12,102.18,13
All-items HICP,Greece,2014M01,101.21,13
All-items HICP,Greece,2014M02,100.12,13
All-items HICP,Greece,2014M03,101.97,13
All-items HICP,Greece,2014M04,102.35,13
All-items HICP,Greece,2014M05,101.73,13
All-items HICP,Greece,2014M06,102.27,13
All-items HICP,Greece,2014M07,101.23,13
All-items HICP,Greece,2014M08,100.14,13
All-items HICP,Greece,2014M09,101.72,13
All-items HICP,Greece,2014M10,100.84,13
All-items HICP,Greece,2014M11,100.12,13
All-items HICP,Greece,2014M12,99.59,13
All-items HICP,Greece,2015M01,98.42,13
All-items HICP,Greece,2015M02,98.21,13
All-items HICP,Greece,2015M03,100.07,13
All-items HICP,Greece,2015M04,100.5,13
All-items HICP,Greece,2015M05,100.28,13
All-items HICP,Greece,2015M06,101.15,13
All-items HICP,Greece,2015M07,99.96,13
All-items HICP,Greece,2015M08,99.75,13
All-items HICP,Greece,2015M09,100.94,13
All-items HICP,Greece,2015M10,100.75,13
All-items HICP,Greece,2015M11,100.01,13
All-items HICP,Greece,2015M12,99.98,13
All-items HICP,Greece,2016M01,98.3,13
All-items HICP,Greece,2016M02,98.28,13
All-items HICP,Greece,2016M03,99.4,13
All-items HICP,Greece,2016M04,100.07,13
All-items HICP,Greece,2016M05,100.08,13
All-items HICP,Greece,2016M06,101.38,13
All-items HICP,Greece,2016M07,100.16,13
All-items HICP,Greece,2016M08,100.18,13
All-items HICP,Greece,2016M09,100.88,13
All-items HICP,Greece,2016M10,101.33,13
All-items HICP,Greece,2016M11,99.85,13
All-items HICP,Greece,2016M12,100.27,13
All-items HICP,Greece,2017M01,99.79,13
All-items HICP,Greece,2017M02,99.69,13
All-items HICP,Greece,2017M03,101.06,13
All-items HICP,Greece,2017M04,101.72,13
All-items HICP,Greece,2017M05,101.56,13
All-items HICP,Greece,2017M06,102.3,13
All-items HICP,Greece,2017M07,101.08,13
All-items HICP,Greece,2017M08,100.77,13
All-items HICP,Greece,2017M09,101.93,13
All-items HICP,Greece,2017M10,101.8,13
All-items HICP,Greece,2017M11,100.9,13
All-items HICP,Greece,2017M12,101.24,13
All-items HICP,Greece,2018M01,100.0,13
All-items HICP,Greece,2018M02,100.09,13
All-items HICP,Greece,2018M03,101.26,13
All-items HICP,Greece,2018M04,102.23,13
All-items HICP,Greece,2018M05,102.33,13
All-items HICP,Greece,2018M06,103.29,13
All-items HICP,Greece,2018M07,101.87,13
All-items HICP,Greece,2018M08,101.66,13
All-items HICP,Greece,2018M09,103.08,13
All-items HICP,Greece,2018M10,103.59,13
All-items HICP,Greece,2018M11,101.96,13
All-items HICP,Greece,2018M12,101.88,13
All-items HICP,Greece,2019M01,100.54,13
All-items HICP,Greece,2019M02,100.86,13
All-items HICP,Greece,2019M03,102.32,13
All-items HICP,Greece,2019M04,103.33,13
All-items HICP,Greece,2019M05,102.93,13
All-items HICP,Greece,2019M06,103.54,13
All-items HICP,Greece,2019M07,102.32,13
All-items HICP,Greece,2019M08,101.74,13
All-items HICP,Greece,2019M09,103.3,13
All-items HICP,Greece,2019M10,103.23,13
All-items HICP,Greece,2019M11,102.51,13
All-items HICP,Greece,2019M12,102.95,13
All-items HICP,Greece,2020M01,101.63,13
All-items HICP,Greece,2020M02,101.27,13
All-items HICP,Greece,2020M03,102.51,13
All-items HICP,Greece,2020M04,102.39,13
All-items HICP,Greece,2020M05,102.23,13
All-items HICP,Greece,2020M06,101.56,13
All-items HICP,Greece,2020M07,100.17,13
All-items HICP,Greece,2020M08,99.45,13
All-items HICP,Hungary,2000M01,49.66,14
All-items HICP,Hungary,2000M02,50.23,14
All-items HICP,Hungary,2000M03,50.71,14
All-items HICP,Hungary,2000M04,51.12,14
All-items HICP,Hungary,2000M05,51.38,14
All-items HICP,Hungary,2000M06,51.63,14
All-items HICP,Hungary,2000M07,52.24,14
All-items HICP,Hungary,2000M08,52.46,14
All-items HICP,Hungary,2000M09,53.09,14
All-items HICP,Hungary,2000M10,53.44,14
All-items HICP,Hungary,2000M11,53.65,14
All-items HICP,Hungary,2000M12,53.81,14
All-items HICP,Hungary,2001M01,54.63,14
All-items HICP,Hungary,2001M02,55.4,14
All-items HICP,Hungary,2001M03,55.92,14
All-items HICP,Hungary,2001M04,56.36,14
All-items HICP,Hungary,2001M05,56.89,14
All-items HICP,Hungary,2001M06,57.04,14
All-items HICP,Hungary,2001M07,57.13,14
All-items HICP,Hungary,2001M08,57.01,14
All-items HICP,Hungary,2001M09,57.28,14
All-items HICP,Hungary,2001M10,57.45,14
All-items HICP,Hungary,2001M11,57.46,14
All-items HICP,Hungary,2001M12,57.48,14
All-items HICP,Hungary,2002M01,58.25,14
All-items HICP,Hungary,2002M02,58.81,14
All-items HICP,Hungary,2002M03,59.25,14
All-items HICP,Hungary,2002M04,59.76,14
All-items HICP,Hungary,2002M05,60.05,14
All-items HICP,Hungary,2002M06,59.76,14
All-items HICP,Hungary,2002M07,59.69,14
All-items HICP,Hungary,2002M08,59.5,14
All-items HICP,Hungary,2002M09,59.91,14
All-items HICP,Hungary,2002M10,60.24,14
All-items HICP,Hungary,2002M11,60.21,14
All-items HICP,Hungary,2002M12,60.27,14
All-items HICP,Hungary,2003M01,61.05,14
All-items HICP,Hungary,2003M02,61.55,14
All-items HICP,Hungary,2003M03,62.07,14
All-items HICP,Hungary,2003M04,62.08,14
All-items HICP,Hungary,2003M05,62.14,14
